address,city,state,postal_code,price,facts and features,real estate provider,url,title
,Marietta,PA,17547,"$267,284+","3 bds, 3.0 ba ,1864 sqft",Keystone Custom Homes,https://www.zillow.com/community/castleton-manor-homes/2082824142_zpid/,New construction
,Marietta,PA,17547,,"3 bds, 1.0 ba ,1286 sqft",Auction.com,https://www.zillow.com/homedetails/323-Red-Cedar-Ln-Marietta-PA-17547/9695538_zpid/,Auction
,Marietta,PA,17547,"$210,000","2 bds, 2.0 ba ,1390 sqft",,https://www.zillow.com/homedetails/378-E-Front-St-Marietta-PA-17547/9769532_zpid/,For sale by owner
,Marietta,PA,17547,"$284,206+","4 bds, 3.0 ba ,2329 sqft",Keystone Custom Homes,https://www.zillow.com/community/castleton-manor-homes/2082824148_zpid/,New construction
,Marietta,PA,17547,"$287,833+","4 bds, 3.0 ba ,2329 sqft",Keystone Custom Homes,https://www.zillow.com/community/castleton-manor-homes/2082824146_zpid/,New construction
,Marietta,PA,17547,"$280,703+","3 bds, 3.0 ba ,1975 sqft",Keystone Custom Homes,https://www.zillow.com/community/castleton-manor-homes/2082824131_zpid/,New construction
,Marietta,PA,17547,"$579,900","4 bds, 4.0 ba ,5521 sqft",RE/MAX SmartHub Realty,https://www.zillow.com/homedetails/3-E-Market-St-Marietta-PA-17547/9769141_zpid/,House for sale
,Marietta,PA,17547,"$285,272+","4 bds, 3.0 ba ,2232 sqft",Keystone Custom Homes,https://www.zillow.com/community/castleton-manor-homes/2082824133_zpid/,New construction
,Marietta,PA,17547,,"3 bds, 2.5 ba ,704 sqft",,https://www.zillow.com/homedetails/51-Honeysuckle-Dr-Marietta-PA-17547/104393131_zpid/,Pre-foreclosure / Auction
,Marietta,PA,17547,,"4 bds, 3.0 ba ,2288 sqft",,https://www.zillow.com/homedetails/143-Coffee-Goss-Rd-Marietta-PA-17547/54223299_zpid/,Pre-foreclosure / Auction
,Marietta,PA,17547,,"3 bds, 2.5 ba ,1852 sqft",,https://www.zillow.com/homedetails/307-Alexandria-Ct-Marietta-PA-17547/61209333_zpid/,Pre-foreclosure / Auction
,Marietta,PA,17547,,"2 bds, 2.0 ba ,1287 sqft",,https://www.zillow.com/homedetails/50-N-Pine-St-Marietta-PA-17547/54236679_zpid/,Pre-foreclosure / Auction
,Marietta,PA,17547,,"5 bds, 3.0 ba ,3008 sqft",,https://www.zillow.com/homedetails/82-Hillcrest-Rd-Marietta-PA-17547/67576109_zpid/,Pre-foreclosure / Auction
,Maytown,PA,17550,"$209,900","3 bds, 2.0 ba ,2088 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/124-S-Harter-St-Maytown-PA-17550/2078343591_zpid/,House for sale
,Maytown,PA,17550,"$274,995","4 bds, 3.0 ba ,1822 sqft",,https://www.zillow.com/homedetails/104-S-River-St-Maytown-PA-17550/54223329_zpid/,For sale by owner
,Millersville,PA,17551,"$164,900","3 bds, 2.0 ba ,1100 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/121-Pickwick-Pl-Millersville-PA-17551/9771000_zpid/,House for sale
,Millersville,PA,17551,"$161,900","3 bds, 2.0 ba ,1100 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/119-Pickwick-Pl-Millersville-PA-17551/9771001_zpid/,House for sale
,Millersville,PA,17551,"$224,900","3 bds, 3.0 ba ,1162 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/131-Manor-Ave-Millersville-PA-17551/9771604_zpid/,House for sale
,Millersville,PA,17551,"$289,900","3 bds, 3.0 ba ,2407 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/901-Rivergate-Ct-Millersville-PA-17551/9772390_zpid/,House for sale
,Millersville,PA,17551,"$279,900","5 bds, 3.0 ba ,1776 sqft",Equity Pennsylvania Real Estate,https://www.zillow.com/homedetails/9-Witmer-Twin-Ln-Millersville-PA-17551/9691918_zpid/,House for sale
,Millersville,PA,17551,"$399,900","5 bds, 2.0 ba ,3800 sqft",Iron Valley Real Estate of Lancaster,https://www.zillow.com/homedetails/310-N-George-St-Millersville-PA-17551/9772186_zpid/,House for sale
,Millersville,PA,17551,"$179,900","2 bds, 2.0 ba ,1607 sqft",Donegal Real Estate,https://www.zillow.com/homedetails/804-Tanglegate-Pl-Millersville-PA-17551/9772450_zpid/,House for sale
,Columbia,PA,17551,"$239,900","3 bds, 2.0 ba ,1080 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/151-Walnut-Hill-Rd-Columbia-PA-17551/58756487_zpid/,House for sale
,Millersville,PA,17551,"$177,500","2 bds, 2.0 ba ,1368 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/606-Crestgate-Pl-Millersville-PA-17551/9772416_zpid/,Townhouse for sale
,Millersville,PA,17551,"$399,900","4 bds, 2.0 ba ,2315 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/222-Manor-Ave-Millersville-PA-17551/9771753_zpid/,House for sale
,Millersville,PA,17551,"$784,900","3 bds, 4.0 ba ,3389 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/111-Red-Fox-Rd-Millersville-PA-17551/71985072_zpid/,House for sale
,Millersville,PA,17551,"$119,900","2 bds, 1.0 ba ,1176 sqft",Hostetter Realty,https://www.zillow.com/homedetails/120-Manor-Ave-Millersville-PA-17551/2083648958_zpid/,Apartment for sale
,Millersville,PA,17551,"$599,000","4 bds, 4.0 ba ,4892 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/126-Ridge-Rd-Millersville-PA-17551/9768434_zpid/,House for sale
,Millersville,PA,17551,"$319,000","3 bds, 4.0 ba ,2732 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/62-Briargate-Pl-Millersville-PA-17551/9772249_zpid/,Apartment for sale
,Millersville,PA,17551,"$275,900","4 bds, 3.0 ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/43-Chamberlain-Ln-Millersville-PA-17551/104381986_zpid/,New construction
,Millersville,PA,17551,"$319,900","4 bds, 3.0 ba ,1962 sqft",Kingsway Realty,https://www.zillow.com/homedetails/0-Barbara-St-Millersville-PA-17551/2079588794_zpid/,New construction
,Millersville,PA,17551,"$624,900","5 bds, 4.0 ba ,4165 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/120-Stillcreek-Rd-Millersville-PA-17551/104371363_zpid/,House for sale
,Millersville,PA,17551,,"3 bds, 3.0 ba ,1320 sqft",Auction.com,https://www.zillow.com/homedetails/185-Bradford-St-Millersville-PA-17551/67577137_zpid/,Auction
,Millersville,PA,17551,"$450,000","3 bds, 3.0 ba ,5100 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/305-N-George-St-Millersville-PA-17551/9772180_zpid/,House for sale
,Millersville,PA,17551,"$266,000","4 bds, 3.0 ba ,2660 sqft",Uptown Realty Services,https://www.zillow.com/homedetails/904-Rivergate-Ct-Millersville-PA-17551/9772387_zpid/,House for sale
,Millersville,PA,17551,"$579,900","4 bds, 4.0 ba ,3434 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/140-Stillcreek-Rd-LOT-9-Millersville-PA-17551/2078510706_zpid/,New construction
,Millersville,PA,17551,"$258,700","3 bds, 3.0 ba ,1722 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/113-Copperstone-Ct-108-Millersville-PA-17551/2080464937_zpid/,New construction
,Millersville,PA,17551,"$449,900","3 bds, 2.0 ba ,2346 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/119-Stillcreek-Rd-55-Millersville-PA-17551/2078655853_zpid/,New construction
,Millersville,PA,17551,"$292,700","2 bds, 2.0 ba ,1412 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/117-Copperstone-Ct-109-Millersville-PA-17551/2080462926_zpid/,New construction
,Millersville,PA,17551,"$349,900","3 bds, 3.0 ba ,1800 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/112-Maguire-Ct-65-Millersville-PA-17551/2079937628_zpid/,New construction
,Millersville,PA,17551,"$258,700","3 bds, 3.0 ba ,1722 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/109-Copperstone-Ct-107-Millersville-PA-17551/2080466082_zpid/,New construction
,Millersville,PA,17551,"$364,795","2 bds, 2.0 ba ,1747 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/256-Sawgrass-Dr-31-Millersville-PA-17551/2082350171_zpid/,New construction
,Millersville,PA,17551,"$358,785","3 bds, 3.0 ba ,1800 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/114-Maguire-Ct-66-Millersville-PA-17551/2079938858_zpid/,New construction
,Millersville,PA,17551,"$291,700","2 bds, 2.0 ba ,1412 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/105-Copperstone-Ct-106-Millersville-PA-17551/2080468381_zpid/,New construction
,Millersville,PA,17551,,"3 bds, 1.0 ba ,1351 sqft",,https://www.zillow.com/homedetails/475-Owl-Bridge-Rd-Millersville-PA-17551/9768465_zpid/,Pre-foreclosure / Auction
,Millersville,PA,17551,,"4 bds, 2.0 ba ,1930 sqft",,https://www.zillow.com/homedetails/115-Walnut-Hill-Rd-Millersville-PA-17551/9768525_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,"$239,900","3 bds, 2.0 ba ,1826 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/49-Frank-St-Mount-Joy-PA-17552/9773649_zpid/,House for sale
,Mount Joy,PA,17552,"$575,000","4 bds, 3.0 ba ,4872 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/745-Pinkerton-Rd-Mount-Joy-PA-17552/9695878_zpid/,House for sale
,Mount Joy,PA,17552,"$284,900","3 bds, 3.0 ba ,1529 sqft",Younger Realty Group,https://www.zillow.com/homedetails/231-Blossom-Trl-Mount-Joy-PA-17552/54237535_zpid/,Coming soon
,Mount Joy,PA,17552,"$155,000","3 bds, 2.0 ba ,1240 sqft",Iron Valley Real Estate of Central PA,https://www.zillow.com/homedetails/833-Knoll-Dr-Mount-Joy-PA-17552/9775913_zpid/,House for sale
,Mount Joy,PA,17552,"$3,000,000","6 bds, 6.0 ba ,10802 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1900-Valleyview-Rd-Mount-Joy-PA-17552/245320485_zpid/,House for sale
,Mount Joy,PA,17552,"$239,900","4 bds, 2.0 ba ,2288 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/1850-Harrisburg-Ave-Mount-Joy-PA-17552/9697419_zpid/,House for sale
,Mount Joy,PA,17552,"$284,900","4 bds, 3.0 ba ,1732 sqft",Coldwell Banker Residential Brokerage,https://www.zillow.com/homedetails/1319-Heatherwood-Dr-Mount-Joy-PA-17552/104385574_zpid/,Coming soon
,Mount Joy,PA,17552,"$179,900","3 bds, 2.0 ba ,1390 sqft",Equity Pennsylvania Real Estate,https://www.zillow.com/homedetails/810-Hilltop-Dr-Mount-Joy-PA-17552/9722239_zpid/,Apartment for sale
,Mount Joy,PA,17552,"$225,000","5 bds, 3.0 ba ,1640 sqft",,https://www.zillow.com/homedetails/4414-Miller-Dr-Mount-Joy-PA-17552/9721188_zpid/,For sale by owner
,Mount Joy,PA,17552,"$114,900","2 bds, 1.0 ba ,1008 sqft",Shepherd Real Estate LLC,https://www.zillow.com/homedetails/213-W-Donegal-St-Mount-Joy-PA-17552/9772845_zpid/,Apartment for sale
,Mount Joy,PA,17552,"$238,000","3 bds, 2.5 ba ,1580 sqft",,https://www.zillow.com/homedetails/125-Farmington-Way-Mount-Joy-PA-17552/67577245_zpid/,For sale by owner
,Mount Joy,PA,17552,"$479,900","3 bds, 3.0 ba ,2184 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1175-E-Main-St-Mount-Joy-PA-17552/2078923645_zpid/,House for sale
,Mount Joy,PA,17552,"$230,000","4 bds, 1.0 ba ,2190 sqft",Signature Property Professionals LLC,https://www.zillow.com/homedetails/704-W-Main-St-Mount-Joy-PA-17552/9772656_zpid/,House for sale
,Mount Joy,PA,17552,"$292,900","3 bds, 3.0 ba ,1426 sqft",John Smith Real Estate Group,https://www.zillow.com/homedetails/1078-Donegal-Springs-Rd-Mount-Joy-PA-17552/306952169_zpid/,New construction
,Mount Joy,PA,17552,"$374,400","4 bds, 3.0 ba ,3065 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/102-Lakeside-Xing-117-Mount-Joy-PA-17552/2078294392_zpid/,New construction
,Mount Joy,PA,17552,"$321,202","2 bds, 2.0 ba ,1477 sqft",Alden Management Company Inc.,https://www.zillow.com/homedetails/1404-Willow-Creek-Dr-347-Mount-Joy-PA-17552/2091896191_zpid/,New construction
,Mount Joy,PA,17552,"$350,000","3 bds, 2.0 ba ,1801 sqft",Berkshire Hathaway Homesale Realty,https://www.zillow.com/homedetails/808-Taylor-Ave-Mount-Joy-PA-17552/104378527_zpid/,Coming soon
,Mount Joy,PA,17552,"$344,900","4 bds, 3.0 ba ,3500 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/134-Charlan-Blvd-19-Mount-Joy-PA-17552/2083033729_zpid/,New construction
,Mount Joy,PA,17552,"$389,900","4 bds, 3.0 ba ,2222 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/315-Musser-Rd-114-Mount-Joy-PA-17552/2079492017_zpid/,New construction
,Mount Joy,PA,17552,"$334,750","4 bds, 3.0 ba ,2245 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/229-Charlan-Blvd-LOT-148-Mount-Joy-PA-17552/2083031937_zpid/,New construction
,Mount Joy,PA,17552,"$359,900","4 bds, 3.0 ba ,2300 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/789-Colebrook-Rd-Mount-Joy-PA-17552/9694580_zpid/,New construction
,Mount Joy,PA,17552,"$369,900","4 bds, 3.0 ba ,2135 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/100-Lakeside-Xing-116-Mount-Joy-PA-17552/2083030258_zpid/,New construction
,Mount Joy,PA,17552,"$389,900","4 bds, 3.0 ba ,2245 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/317-Musser-Rd-LOT-115-Mount-Joy-PA-17552/2083802370_zpid/,New construction
,Mount Joy,PA,17552,"$387,900","4 bds, 3.0 ba ,2525 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/112-Lakeside-Xing-122-Mount-Joy-PA-17552/2083032002_zpid/,New construction
,Mount Joy,PA,17552,"$369,900","3 bds, 2.0 ba ,1920 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1817-Emerald-Way-53-Mount-Joy-PA-17552/2082416677_zpid/,New construction
,Mount Joy,PA,17552,"$319,900","3 bds, 2.0 ba ,1650 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1827-Emerald-Way-57-Mount-Joy-PA-17552/2078571039_zpid/,New construction
,Mount Joy,PA,17552,"$348,900","3 bds, 3.0 ba ,2260 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1848-Emerald-Way-LOT-23-Mount-Joy-PA-17552/2078507448_zpid/,New construction
,Mount Joy,PA,17552,"$377,900","4 bds, 3.0 ba ,3222 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/108-Lakeside-Xing-120-Mount-Joy-PA-17552/2083031333_zpid/,New construction
,Mount Joy,PA,17552,"$389,900","3 bds, 3.0 ba ,2280 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1840-Emerald-Way-LOT-26-Mount-Joy-PA-17552/2079498897_zpid/,New construction
,Mount Joy,PA,17552,"$374,900","3 bds, 3.0 ba ,2170 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1814-Emerald-Way-38-Mount-Joy-PA-17552/2082416310_zpid/,New construction
,Mount Joy,PA,17552,"$379,900","3 bds, 3.0 ba ,2300 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1825-Emerald-Way-56-Mount-Joy-PA-17552/2082416309_zpid/,New construction
,Mount Joy,PA,17552,,"4 bds, 2.0 ba ,858 sqft",,https://www.zillow.com/homedetails/866-Center-St-Mount-Joy-PA-17552/9722229_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"3 bds, 2.0 ba ,1506 sqft",,https://www.zillow.com/homedetails/4063-Parkside-Ct-Mount-Joy-PA-17552/9720954_zpid/,Foreclosed
,Mount Joy,PA,17552,,"3 bds, 1.0 ba ,1240 sqft",,https://www.zillow.com/homedetails/755-Ferndale-Rd-Mount-Joy-PA-17552/9722185_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"3 bds, 1.0 ba ,1680 sqft",,https://www.zillow.com/homedetails/4487-Chinchilla-Ave-Mount-Joy-PA-17552/9721151_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"3 bds, 2.0 ba ,1240 sqft",,https://www.zillow.com/homedetails/731-Knoll-Dr-Mount-Joy-PA-17552/67577614_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"2 bds, 1.5 ba ,935 sqft",,https://www.zillow.com/homedetails/38-Detwiler-Ave-Mount-Joy-PA-17552/9773604_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"3 bds, 2.0 ba ,1188 sqft",,https://www.zillow.com/homedetails/203-Midland-Cir-Mount-Joy-PA-17552/9776392_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"3 bds, None ba ,1088 sqft",,https://www.zillow.com/homedetails/1054-Wood-St-Mount-Joy-PA-17552/9772503_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"2 bds, 1.0 ba ,1016 sqft",,https://www.zillow.com/homedetails/1068-Wood-St-Mount-Joy-PA-17552/9772502_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"3 bds, 2.0 ba ,1188 sqft",,https://www.zillow.com/homedetails/203-Midland-Cir-Mount-Joy-PA-17552/9776392_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,"$114,900","2 bds, 1.0 ba ,1008 sqft",Shepherd Real Estate LLC,https://www.zillow.com/homedetails/213-W-Donegal-St-Mount-Joy-PA-17552/9772845_zpid/,Apartment for sale
,Mount Joy,PA,17552,,"3 bds, 2.0 ba ,1240 sqft",,https://www.zillow.com/homedetails/731-Knoll-Dr-Mount-Joy-PA-17552/67577614_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,"$155,000","3 bds, 2.0 ba ,1240 sqft",Iron Valley Real Estate of Central PA,https://www.zillow.com/homedetails/833-Knoll-Dr-Mount-Joy-PA-17552/9775913_zpid/,House for sale
,Mount Joy,PA,17552,,"2 bds, 1.0 ba ,1016 sqft",,https://www.zillow.com/homedetails/1068-Wood-St-Mount-Joy-PA-17552/9772502_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"2 bds, 1.5 ba ,935 sqft",,https://www.zillow.com/homedetails/38-Detwiler-Ave-Mount-Joy-PA-17552/9773604_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,"$179,900","3 bds, 2.0 ba ,1390 sqft",Equity Pennsylvania Real Estate,https://www.zillow.com/homedetails/810-Hilltop-Dr-Mount-Joy-PA-17552/9722239_zpid/,Apartment for sale
,Mount Joy,PA,17552,,"3 bds, 1.0 ba ,1240 sqft",,https://www.zillow.com/homedetails/755-Ferndale-Rd-Mount-Joy-PA-17552/9722185_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"3 bds, None ba ,1088 sqft",,https://www.zillow.com/homedetails/1054-Wood-St-Mount-Joy-PA-17552/9772503_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"4 bds, 2.0 ba ,858 sqft",,https://www.zillow.com/homedetails/866-Center-St-Mount-Joy-PA-17552/9722229_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,"$225,000","5 bds, 3.0 ba ,1640 sqft",,https://www.zillow.com/homedetails/4414-Miller-Dr-Mount-Joy-PA-17552/9721188_zpid/,For sale by owner
,Mount Joy,PA,17552,"$230,000","4 bds, 1.0 ba ,2190 sqft",Signature Property Professionals LLC,https://www.zillow.com/homedetails/704-W-Main-St-Mount-Joy-PA-17552/9772656_zpid/,House for sale
,Mount Joy,PA,17552,,"3 bds, 1.0 ba ,1680 sqft",,https://www.zillow.com/homedetails/4487-Chinchilla-Ave-Mount-Joy-PA-17552/9721151_zpid/,Pre-foreclosure / Auction
,Mount Joy,PA,17552,,"3 bds, 2.0 ba ,1506 sqft",,https://www.zillow.com/homedetails/4063-Parkside-Ct-Mount-Joy-PA-17552/9720954_zpid/,Foreclosed
,Mount Joy,PA,17552,"$238,000","3 bds, 2.5 ba ,1580 sqft",,https://www.zillow.com/homedetails/125-Farmington-Way-Mount-Joy-PA-17552/67577245_zpid/,For sale by owner
,Mount Joy,PA,17552,"$239,900","4 bds, 2.0 ba ,2288 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/1850-Harrisburg-Ave-Mount-Joy-PA-17552/9697419_zpid/,House for sale
,Mount Joy,PA,17552,"$239,900","3 bds, 2.0 ba ,1826 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/49-Frank-St-Mount-Joy-PA-17552/9773649_zpid/,House for sale
,Mount Joy,PA,17552,"$284,900","3 bds, 3.0 ba ,1529 sqft",Younger Realty Group,https://www.zillow.com/homedetails/231-Blossom-Trl-Mount-Joy-PA-17552/54237535_zpid/,Coming soon
,Mount Joy,PA,17552,"$284,900","4 bds, 3.0 ba ,1732 sqft",Coldwell Banker Residential Brokerage,https://www.zillow.com/homedetails/1319-Heatherwood-Dr-Mount-Joy-PA-17552/104385574_zpid/,Coming soon
,Mount Joy,PA,17552,"$292,900","3 bds, 3.0 ba ,1426 sqft",John Smith Real Estate Group,https://www.zillow.com/homedetails/1078-Donegal-Springs-Rd-Mount-Joy-PA-17552/306952169_zpid/,New construction
,Mount Joy,PA,17552,"$319,900","3 bds, 2.0 ba ,1650 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1827-Emerald-Way-57-Mount-Joy-PA-17552/2078571039_zpid/,New construction
,Mount Joy,PA,17552,"$321,202","2 bds, 2.0 ba ,1477 sqft",Alden Management Company Inc.,https://www.zillow.com/homedetails/1404-Willow-Creek-Dr-347-Mount-Joy-PA-17552/2091896191_zpid/,New construction
,Mount Joy,PA,17552,"$334,750","4 bds, 3.0 ba ,2245 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/229-Charlan-Blvd-LOT-148-Mount-Joy-PA-17552/2083031937_zpid/,New construction
,Mount Joy,PA,17552,"$344,900","4 bds, 3.0 ba ,3500 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/134-Charlan-Blvd-19-Mount-Joy-PA-17552/2083033729_zpid/,New construction
,Mount Joy,PA,17552,"$348,900","3 bds, 3.0 ba ,2260 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1848-Emerald-Way-LOT-23-Mount-Joy-PA-17552/2078507448_zpid/,New construction
,Mount Joy,PA,17552,"$350,000","3 bds, 2.0 ba ,1801 sqft",Berkshire Hathaway Homesale Realty,https://www.zillow.com/homedetails/808-Taylor-Ave-Mount-Joy-PA-17552/104378527_zpid/,Coming soon
,Mount Joy,PA,17552,"$359,900","4 bds, 3.0 ba ,2300 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/789-Colebrook-Rd-Mount-Joy-PA-17552/9694580_zpid/,New construction
,Mount Joy,PA,17552,"$369,900","3 bds, 2.0 ba ,1920 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1817-Emerald-Way-53-Mount-Joy-PA-17552/2082416677_zpid/,New construction
,Mount Joy,PA,17552,"$369,900","4 bds, 3.0 ba ,2135 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/100-Lakeside-Xing-116-Mount-Joy-PA-17552/2083030258_zpid/,New construction
,Mount Joy,PA,17552,"$374,400","4 bds, 3.0 ba ,3065 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/102-Lakeside-Xing-117-Mount-Joy-PA-17552/2078294392_zpid/,New construction
,Mount Joy,PA,17552,"$374,900","3 bds, 3.0 ba ,2170 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1814-Emerald-Way-38-Mount-Joy-PA-17552/2082416310_zpid/,New construction
,Mount Joy,PA,17552,"$377,900","4 bds, 3.0 ba ,3222 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/108-Lakeside-Xing-120-Mount-Joy-PA-17552/2083031333_zpid/,New construction
,Mount Joy,PA,17552,"$379,900","3 bds, 3.0 ba ,2300 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1825-Emerald-Way-56-Mount-Joy-PA-17552/2082416309_zpid/,New construction
,Mount Joy,PA,17552,"$387,900","4 bds, 3.0 ba ,2525 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/112-Lakeside-Xing-122-Mount-Joy-PA-17552/2083032002_zpid/,New construction
,Mount Joy,PA,17552,"$389,900","4 bds, 3.0 ba ,2245 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/317-Musser-Rd-LOT-115-Mount-Joy-PA-17552/2083802370_zpid/,New construction
,Mount Joy,PA,17552,"$389,900","3 bds, 3.0 ba ,2280 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1840-Emerald-Way-LOT-26-Mount-Joy-PA-17552/2079498897_zpid/,New construction
,Mount Joy,PA,17552,"$389,900","4 bds, 3.0 ba ,2222 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/315-Musser-Rd-114-Mount-Joy-PA-17552/2079492017_zpid/,New construction
,Mount Joy,PA,17552,"$479,900","3 bds, 3.0 ba ,2184 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1175-E-Main-St-Mount-Joy-PA-17552/2078923645_zpid/,House for sale
,Mount Joy,PA,17552,"$575,000","4 bds, 3.0 ba ,4872 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/745-Pinkerton-Rd-Mount-Joy-PA-17552/9695878_zpid/,House for sale
,Mount Joy,PA,17552,"$3,000,000","6 bds, 6.0 ba ,10802 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1900-Valleyview-Rd-Mount-Joy-PA-17552/245320485_zpid/,House for sale
,Mountville,PA,17554,"$229,900","3 bds, 2.0 ba ,1704 sqft",,https://www.zillow.com/homedetails/454-Society-Hill-Cir-Mountville-PA-17554/9776540_zpid/,For sale by owner
,Mountville,PA,17554,"$235,900","3 bds, 2.0 ba ,1523 sqft",,https://www.zillow.com/homedetails/342-Primrose-Ln-Mountville-PA-17554/9723712_zpid/,For sale by owner
,Mountville,PA,17554,,"2 bds, None ba ,1760 sqft",Auction.com,https://www.zillow.com/homedetails/347-Oakridge-Dr-Mountville-PA-17554/54235998_zpid/,Auction
